Cust_ID,International.Plan,Voice.Mail.Plan,X..Vmail.Messages,X..customer.Service.Calls,Churn,trainrows,Total.Day.Minutes,Total.Day.Calls,Total.Day.Charge,Total.Eve.Minutes,Total.Eve.Calls,Total.Eve.Charge,Total.Night.Minutes,Total.Night.Calls,Total.Night.Charge,Total.Intl.Minutes,Total.Intl.Calls,Total.Intl.Charge
3956,no,no,0,1,False.,No,180.2,115,30.63,83.4,114,7.09,245.3,111,11.04,11.9,6,3.21
3957,no,no,0,0,False.,No,172.0,142,29.24,224.0,100,19.04,177.3,86,7.98,7.4,1,2.0
3958,no,yes,27,1,False.,Yes,231.6,105,39.37,223.3,120,18.98,212.0,99,9.54,8.9,4,2.4
3959,no,yes,29,0,False.,No,42.1,114,7.16,183.3,70,15.58,158.7,82,7.14,10.0,1,2.7
3960,no,no,0,0,False.,Yes,136.6,111,23.22,80.6,78,6.85,201.7,77,9.08,9.9,4,2.67
3961,no,no,0,3,False.,Yes,155.6,90,26.45,240.1,117,20.41,230.8,88,10.39,10.8,4,2.92
3962,no,no,0,0,False.,Yes,234.6,126,39.88,200.7,76,17.06,171.1,81,7.7,8.1,2,2.19
3963,no,no,0,0,False.,No,115.5,101,19.64,226.2,81,19.23,179.1,123,8.06,13.6,4,3.67
3964,no,yes,42,2,False.,Yes,159.0,67,27.03,126.3,125,10.74,206.8,88,9.31,7.4,3,2.0
3965,no,no,0,1,False.,Yes,286.6,114,48.72,101.0,138,8.59,199.6,146,8.98,13.2,4,3.56
3966,no,no,0,1,False.,Yes,174.5,83,29.67,232.7,102,19.78,101.5,68,4.57,12.4,4,3.35
3967,no,no,0,1,False.,Yes,181.9,70,30.92,233.5,83,19.85,194.6,80,8.76,8.1,9,2.19
3968,no,no,0,1,False.,Yes,192.6,108,32.74,223.3,106,18.98,187.0,84,8.41,4.2,2,1.13
3969,no,no,0,3,True.,Yes,235.0,77,39.95,267.3,94,22.72,222.1,119,9.99,5.3,4,1.43
3970,no,no,0,0,False.,Yes,187.8,107,31.93,246.0,70,20.91,175.9,88,7.92,10.5,7,2.84
3971,no,no,0,3,False.,No,167.1,105,28.41,131.6,120,11.19,242.6,83,10.92,10.4,2,2.81
3972,no,yes,22,1,False.,Yes,212.3,107,36.09,238.0,94,20.23,332.8,114,14.98,10.4,2,2.81
3973,yes,no,0,1,False.,Yes,227.4,94,38.66,146.4,115,12.44,211.4,92,9.51,8.3,5,2.24
3974,no,no,0,4,True.,Yes,162.5,86,27.63,165.4,112,14.06,163.7,67,7.37,13.4,6,3.62
3975,no,no,0,1,False.,Yes,164.2,97,27.91,232.2,85,19.74,198.8,118,8.95,6.5,3,1.76
3976,yes,no,0,1,False.,Yes,172.4,133,29.31,205.6,77,17.48,245.8,126,11.06,9.1,9,2.46
3977,no,no,0,1,False.,Yes,259.6,138,44.13,233.9,91,19.88,140.6,119,6.33,13.0,4,3.51
3978,no,yes,10,2,False.,Yes,159.4,79,27.1,91.0,94,7.74,199.5,137,8.98,10.0,3,2.7
3979,no,yes,37,0,False.,Yes,69.5,94,11.82,220.9,76,18.78,218.5,113,9.83,11.9,3,3.21
3980,yes,no,0,3,False.,Yes,166.5,101,28.31,268.4,119,22.81,126.2,112,5.68,10.2,3,2.75
3981,no,yes,21,3,False.,No,134.4,110,22.85,136.2,104,11.58,215.6,105,9.7,9.7,4,2.62
3982,no,yes,21,2,False.,No,205.2,128,34.88,231.7,128,19.69,180.3,100,8.11,10.6,3,2.86
3983,no,yes,26,0,False.,Yes,132.3,142,22.49,273.4,89,23.24,195.7,77,8.81,14.8,7,4.0
3984,no,no,0,2,False.,Yes,140.3,144,23.85,294.8,89,25.06,153.5,126,6.91,11.7,4,3.16
3985,no,no,0,0,False.,Yes,284.6,113,48.38,141.8,101,12.05,127.4,78,5.73,12.6,5,3.4
3986,no,yes,29,1,False.,No,189.3,107,32.18,221.3,101,18.81,325.6,137,14.65,13.8,3,3.73
3987,no,no,0,1,False.,Yes,184.6,132,31.38,193.7,69,16.46,283.5,83,12.76,5.9,3,1.59
3988,no,no,0,0,False.,Yes,161.6,96,27.47,223.9,113,19.03,240.6,137,10.83,6.8,2,1.84
3989,no,yes,20,1,False.,Yes,268.5,91,45.65,128.8,121,10.95,146.4,98,6.59,12.7,6,3.43
3990,no,no,0,2,False.,Yes,178.0,77,30.26,233.6,88,19.86,175.6,88,7.9,6.3,4,1.7
3991,no,no,0,1,False.,No,215.6,90,36.65,171.6,99,14.59,110.4,105,4.97,11.3,6,3.05
3992,no,no,0,1,False.,Yes,253.9,69,43.16,184.2,138,15.66,174.3,83,7.84,0.4,7,0.11
3993,no,yes,22,1,False.,Yes,182.8,142,31.08,229.3,111,19.49,313.8,85,14.12,11.3,2,3.05
3994,no,no,0,1,False.,Yes,120.0,82,20.4,213.6,111,18.16,312.9,136,14.08,7.5,6,2.03
3995,no,no,0,1,False.,No,138.7,124,23.58,280.3,64,23.83,206.7,98,9.3,10.4,4,2.81
3996,no,no,0,0,False.,Yes,189.0,122,32.13,179.2,91,15.23,186.8,170,8.41,11.1,6,3.0
3997,no,no,0,0,False.,Yes,134.6,91,22.88,175.1,83,14.88,201.1,114,9.05,8.9,3,2.4
3998,no,no,0,0,False.,No,181.4,106,30.84,145.8,77,12.39,200.3,85,9.01,7.9,3,2.13
3999,no,yes,23,4,False.,No,194.6,106,33.08,199.8,132,16.98,189.6,88,8.53,10.1,7,2.73
4000,no,yes,39,0,False.,Yes,268.1,104,45.58,216.6,65,18.41,359.9,118,16.2,11.4,4,3.08
4001,no,no,0,1,False.,No,205.2,74,34.88,200.8,97,17.07,251.1,94,11.3,11.2,1,3.02
4002,no,no,0,2,True.,No,302.8,143,51.48,189.8,69,16.13,214.9,114,9.67,10.9,4,2.94
4003,no,no,0,1,False.,Yes,213.2,85,36.24,224.0,128,19.04,137.8,74,6.2,12.5,5,3.38
4004,no,no,0,2,False.,Yes,192.0,106,32.64,140.4,97,11.93,190.1,94,8.55,7.6,5,2.05
4005,no,no,0,1,False.,No,107.9,111,18.34,166.9,129,14.19,208.5,78,9.38,9.7,3,2.62
4006,no,no,0,1,False.,Yes,181.7,102,30.89,216.3,114,18.39,317.9,83,14.31,12.4,6,3.35
4007,no,no,0,1,False.,Yes,191.8,105,32.61,148.7,96,12.64,234.8,123,10.57,19.3,4,5.21
4008,no,yes,21,2,False.,Yes,180.2,97,30.63,167.7,47,14.25,203.1,84,9.14,14.6,5,3.94
4009,no,no,0,2,False.,No,215.1,105,36.57,249.4,104,21.2,249.9,83,11.25,10.8,8,2.92
4010,yes,yes,38,1,True.,No,234.6,84,39.88,214.9,119,18.27,196.7,69,8.85,8.0,2,2.16
4011,no,yes,43,2,False.,Yes,158.2,94,26.89,213.2,105,18.12,190.4,91,8.57,8.5,2,2.3
4012,no,no,0,1,False.,No,204.2,98,34.71,188.9,85,16.06,231.2,136,10.4,6.5,6,1.76
4013,no,no,0,2,False.,No,221.8,105,37.71,108.2,107,9.2,207.1,87,9.32,12.1,3,3.27
4014,no,yes,14,1,False.,Yes,183.0,113,31.11,187.0,144,15.9,181.1,112,8.15,10.2,3,2.75
4015,no,no,0,1,False.,Yes,221.5,103,37.66,109.5,58,9.31,134.6,115,6.06,11.6,4,3.13
4016,no,no,0,0,False.,Yes,228.1,77,38.78,176.3,102,14.99,224.5,119,10.1,7.5,1,2.03
4017,yes,no,0,3,True.,Yes,197.7,99,33.61,188.8,106,16.05,254.6,80,11.46,19.2,4,5.18
4018,no,yes,21,4,False.,Yes,135.1,120,22.97,238.4,90,20.26,286.4,93,12.89,11.0,9,2.97
4019,no,yes,35,5,False.,No,238.3,86,40.51,258.1,132,21.94,194.9,72,8.77,13.1,4,3.54
4020,no,yes,28,0,False.,Yes,196.2,88,33.35,194.8,106,16.56,243.0,103,10.93,10.5,10,2.84
4021,no,yes,20,4,False.,Yes,205.9,109,35.0,298.4,105,25.36,142.1,91,6.39,12.3,3,3.32
4022,no,no,0,3,False.,Yes,174.1,97,29.6,174.6,104,14.84,182.7,158,8.22,9.3,4,2.51
4023,no,no,0,0,False.,Yes,154.6,81,26.28,147.3,100,12.52,132.9,99,5.98,6.9,5,1.86
4024,yes,yes,20,3,False.,No,186.2,112,31.65,145.3,65,12.35,142.8,104,6.43,10.9,4,2.94
4025,no,no,0,1,False.,Yes,176.1,113,29.94,162.0,80,13.77,160.9,83,7.24,11.9,4,3.21
4026,no,no,0,1,False.,Yes,156.6,82,26.62,193.1,112,16.41,179.8,108,8.09,12.6,1,3.4
4027,no,yes,19,3,False.,Yes,163.0,75,27.71,238.4,103,20.26,171.8,100,7.73,11.3,3,3.05
4028,no,no,0,2,False.,Yes,103.6,78,17.61,238.5,115,20.27,186.9,70,8.41,11.0,4,2.97
4029,no,no,0,0,False.,Yes,162.1,98,27.56,217.6,87,18.5,264.1,107,11.88,7.7,1,2.08
4030,no,no,0,4,False.,Yes,149.2,125,25.36,210.6,119,17.9,290.5,102,13.07,9.4,3,2.54
4031,no,no,0,3,False.,Yes,187.3,108,31.84,177.1,72,15.05,269.2,135,12.11,9.5,3,2.57
4032,no,no,0,2,True.,Yes,222.4,90,37.81,286.3,104,24.34,300.8,95,13.54,9.9,3,2.67
4033,no,no,0,0,True.,Yes,82.7,94,14.06,157.5,130,13.39,205.9,81,9.27,10.6,4,2.86
4034,no,yes,24,0,False.,Yes,215.2,73,36.58,133.1,85,11.31,205.1,79,9.23,10.9,7,2.94
4035,yes,yes,18,3,False.,No,136.8,114,23.26,200.3,110,17.03,199.0,86,8.96,8.0,4,2.16
4036,no,no,0,0,False.,Yes,168.0,103,28.56,190.8,100,16.22,196.9,65,8.86,7.1,4,1.92
4037,no,yes,12,0,False.,Yes,62.4,119,10.61,237.6,96,20.2,193.4,116,8.7,7.8,2,2.11
4038,no,yes,41,2,False.,No,226.0,113,38.42,149.8,115,12.73,184.9,88,8.32,11.5,2,3.11
4039,no,no,0,1,False.,Yes,52.2,93,8.87,128.8,117,10.95,141.7,63,6.38,9.4,12,2.54
4040,no,no,0,2,False.,Yes,205.7,80,34.97,221.4,103,18.82,206.2,117,9.28,14.2,5,3.83
4041,no,yes,20,1,False.,Yes,184.8,105,31.42,195.0,169,16.58,130.1,121,5.85,11.6,3,3.13
4042,no,no,0,1,False.,Yes,193.1,93,32.83,206.4,85,17.54,215.9,102,9.72,11.1,2,3.0
4043,no,no,0,2,False.,Yes,228.3,129,38.81,141.9,83,12.06,268.6,116,12.09,9.7,3,2.62
4044,yes,yes,41,2,False.,No,225.5,95,38.34,229.3,101,19.49,134.0,82,6.03,11.6,10,3.13
4045,no,no,0,1,False.,Yes,215.4,94,36.62,138.2,97,11.75,237.1,117,10.67,12.5,5,3.38
4046,no,no,0,2,False.,No,163.5,107,27.8,187.1,91,15.9,179.1,100,8.06,10.3,1,2.78
4047,no,yes,22,0,False.,Yes,244.7,104,41.6,203.1,88,17.26,222.0,84,9.99,7.4,6,2.0
4048,no,no,0,1,False.,Yes,216.7,70,36.84,152.7,102,12.98,181.2,99,8.15,11.6,6,3.13
4049,no,yes,15,1,False.,Yes,196.8,79,33.46,173.5,99,14.75,274.7,108,12.36,14.6,5,3.94
4050,no,no,0,1,False.,Yes,197.3,120,33.54,202.4,89,17.2,290.5,128,13.07,15.3,7,4.13
4051,no,yes,23,1,False.,No,208.7,57,35.48,233.4,132,19.84,108.8,117,4.9,9.1,5,2.46
4052,no,no,0,1,False.,Yes,168.4,53,28.63,187.5,68,15.94,204.5,125,9.2,9.8,3,2.65
4053,no,no,0,1,False.,Yes,129.4,69,22.0,251.3,73,21.36,157.1,92,7.07,10.4,3,2.81
4054,yes,no,0,1,False.,Yes,260.9,94,44.35,152.8,123,12.99,212.6,94,9.57,11.1,4,3.0
4055,no,no,0,3,True.,Yes,267.9,80,45.54,145.4,143,12.36,273.3,119,12.3,14.9,1,4.02
4056,no,no,0,0,False.,Yes,172.7,90,29.36,344.0,62,29.24,301.6,113,13.57,5.5,4,1.49
4057,yes,no,0,0,False.,Yes,159.1,80,27.05,239.8,81,20.38,249.0,96,11.21,8.5,5,2.3
4058,no,no,0,2,False.,Yes,166.8,138,28.36,212.4,78,18.05,194.7,70,8.76,12.4,9,3.35
4059,no,yes,17,1,False.,Yes,145.7,89,24.77,202.9,70,17.25,212.4,92,9.56,9.5,5,2.57
4060,no,no,0,1,False.,Yes,129.4,104,22.0,199.0,96,16.92,142.4,81,6.41,12.3,4,3.32
4061,no,no,0,0,False.,Yes,171.5,77,29.16,261.0,107,22.19,328.8,72,14.8,10.2,1,2.75
4062,no,no,0,4,True.,Yes,180.6,134,30.7,216.6,96,18.41,101.0,122,4.55,10.6,6,2.86
4063,no,yes,33,3,False.,Yes,225.7,133,38.37,223.9,115,19.03,192.7,131,8.67,11.2,5,3.02
4064,no,no,0,1,False.,Yes,153.8,64,26.15,304.4,106,25.87,185.0,125,8.32,8.4,5,2.27
4065,no,no,0,1,False.,No,176.9,110,30.07,274.3,114,23.32,115.3,125,5.19,11.0,2,2.97
4066,no,no,0,1,False.,No,250.5,89,42.59,146.1,84,12.42,164.2,60,7.39,8.4,3,2.27
4067,no,no,0,3,True.,Yes,282.8,108,48.08,246.3,89,20.94,256.4,96,11.54,10.3,1,2.78
4068,no,no,0,0,False.,Yes,142.6,90,24.24,286.8,102,24.38,222.2,113,10.0,14.8,3,4.0
4069,no,no,0,1,False.,Yes,276.1,120,46.94,123.5,88,10.5,261.9,116,11.79,11.9,5,3.21
4070,no,no,0,0,False.,Yes,154.3,71,26.23,262.3,105,22.3,235.3,99,10.59,13.9,4,3.75
4071,yes,yes,35,1,False.,No,181.0,88,30.77,222.5,113,18.91,217.8,103,9.8,11.1,3,3.0
4072,no,no,0,1,False.,Yes,108.1,81,18.38,146.9,115,12.49,197.6,84,8.89,9.0,7,2.43
4073,no,yes,31,2,False.,Yes,252.1,98,42.86,215.7,149,18.33,135.7,117,6.11,5.1,4,1.38
4074,no,no,0,5,True.,Yes,160.1,64,27.22,208.7,123,17.74,199.7,84,8.99,7.6,12,2.05
4075,no,no,0,0,False.,No,217.6,82,36.99,169.4,101,14.4,248.9,124,11.2,12.7,3,3.43
4076,no,yes,22,2,False.,Yes,198.3,144,33.71,157.2,96,13.36,180.9,114,8.14,11.1,4,3.0
4077,no,yes,32,2,False.,Yes,190.3,97,32.35,279.0,77,23.72,133.8,117,6.02,8.4,3,2.27
4078,no,yes,23,1,False.,No,184.7,63,31.4,168.0,62,14.28,176.1,125,7.92,8.7,5,2.35
4079,yes,no,0,2,True.,Yes,159.4,47,27.1,269.3,53,22.89,179.8,103,8.09,13.7,2,3.7
4080,no,yes,16,0,False.,Yes,125.1,56,21.27,246.6,140,20.96,235.4,109,10.59,12.1,2,3.27
4081,no,no,0,1,False.,Yes,181.3,100,30.82,200.5,122,17.04,226.9,99,10.21,10.9,2,2.94
4082,yes,no,0,0,False.,No,99.8,101,16.97,253.6,83,21.56,112.5,75,5.06,7.5,6,2.03
4083,no,no,0,1,False.,Yes,254.8,97,43.32,153.5,110,13.05,217.6,117,9.79,9.0,4,2.43
4084,no,no,0,5,True.,Yes,244.5,72,41.57,206.2,88,17.53,299.8,110,13.49,7.6,1,2.05
4085,no,no,0,1,False.,Yes,167.7,74,28.51,179.9,98,15.29,166.5,73,7.49,10.9,2,2.94
4086,no,no,0,2,False.,No,79.5,121,13.52,164.1,86,13.95,121.8,108,5.48,11.7,7,3.16
4087,no,no,0,4,True.,No,133.0,94,22.61,196.6,126,16.71,181.0,128,8.15,9.9,3,2.67
4088,no,no,0,1,True.,No,297.2,113,50.52,188.8,114,16.05,188.9,100,8.5,12.4,6,3.35
4089,no,no,0,2,False.,Yes,214.9,72,36.53,197.7,92,16.8,153.1,79,6.89,11.9,2,3.21
4090,no,no,0,1,False.,Yes,269.9,99,45.88,37.8,76,3.21,166.6,139,7.5,13.8,1,3.73
4091,no,no,0,1,False.,No,143.8,102,24.45,199.6,124,16.97,177.8,65,8.0,7.8,4,2.11
4092,no,no,0,3,True.,Yes,132.2,122,22.47,169.9,101,14.44,150.1,123,6.75,12.9,11,3.48
4093,no,no,0,1,False.,No,162.8,117,27.68,163.2,121,13.87,242.4,140,10.91,14.2,2,3.83
4094,no,no,0,1,True.,Yes,351.5,95,59.76,206.8,108,17.58,275.8,146,12.41,11.9,4,3.21
4095,no,no,0,0,False.,Yes,165.8,96,28.19,132.0,105,11.22,323.2,62,14.54,10.7,6,2.89
4096,no,yes,24,2,False.,Yes,195.7,108,33.27,208.8,110,17.75,177.0,84,7.97,11.7,2,3.16
4097,no,no,0,2,False.,Yes,250.6,100,42.6,41.7,94,3.54,186.2,100,8.38,9.7,6,2.62
4098,no,no,0,1,False.,Yes,141.9,112,24.12,166.2,94,14.13,223.5,77,10.06,9.2,6,2.48
4099,no,no,0,1,False.,No,168.5,80,28.65,203.9,119,17.33,199.1,126,8.96,8.1,2,2.19
4100,no,yes,19,0,False.,No,127.6,88,21.69,235.2,82,19.99,195.0,87,8.78,10.1,3,2.73
4101,no,no,0,1,False.,Yes,197.2,111,33.52,168.1,78,14.29,209.8,84,9.44,4.2,2,1.13
4102,no,yes,28,1,False.,No,217.4,98,36.96,246.2,120,20.93,127.0,92,5.72,7.5,8,2.03
4103,yes,no,0,1,True.,Yes,97.2,91,16.52,243.7,93,20.71,235.0,116,10.58,10.1,2,2.73
4104,no,yes,23,1,False.,Yes,87.7,91,14.91,218.3,118,18.56,173.1,87,7.79,12.3,4,3.32
4105,no,yes,32,1,False.,No,186.4,75,31.69,206.9,92,17.59,150.6,80,6.78,12.1,2,3.27
4106,no,no,0,0,False.,No,180.0,110,30.6,212.9,100,18.1,182.3,95,8.2,11.8,10,3.19
4107,no,no,0,1,False.,Yes,232.4,92,39.51,191.0,68,16.24,213.0,138,9.58,7.7,4,2.08
4108,no,no,0,3,False.,Yes,151.6,119,25.77,198.1,93,16.84,173.4,91,7.8,11.6,3,3.13
4109,no,no,0,3,False.,No,172.2,81,29.27,214.9,123,18.27,184.3,90,8.29,11.1,6,3.0
4110,no,no,0,1,False.,No,260.9,88,44.35,174.2,103,14.81,262.8,98,11.83,10.6,4,2.86
4111,no,no,0,2,False.,Yes,124.4,109,21.15,196.1,119,16.67,166.1,89,7.47,10.2,4,2.75
4112,no,no,0,2,False.,Yes,126.8,101,21.56,144.1,105,12.25,249.6,117,11.23,11.4,8,3.08
4113,no,no,0,1,False.,Yes,110.0,107,18.7,181.9,85,15.46,208.0,94,9.36,11.7,3,3.16
4114,no,no,0,4,False.,No,231.1,92,39.29,182.4,93,15.5,227.2,89,10.22,9.8,5,2.65
4115,no,no,0,1,False.,Yes,187.4,74,31.86,144.6,142,12.29,235.7,102,10.61,10.2,1,2.75
4116,no,no,0,3,False.,No,166.4,114,28.29,76.8,119,6.53,260.1,77,11.7,10.9,3,2.94
4117,yes,no,0,1,False.,No,172.5,118,29.33,198.5,107,16.87,230.2,105,10.36,12.6,3,3.4
4118,no,no,0,1,False.,No,141.8,85,24.11,191.3,101,16.26,133.6,126,6.01,10.9,3,2.94
4119,yes,yes,35,5,True.,Yes,159.5,95,27.12,140.7,100,11.96,176.3,99,7.93,5.4,4,1.46
4120,no,no,0,2,False.,No,218.9,124,37.21,237.5,99,20.19,189.7,52,8.54,11.0,6,2.97
4121,no,no,0,2,False.,No,138.7,101,23.58,257.5,85,21.89,165.6,92,7.45,7.8,1,2.11
4122,yes,no,0,3,True.,Yes,158.1,101,26.88,315.1,96,26.78,176.1,108,7.92,13.9,2,3.75
4123,no,no,0,1,False.,Yes,97.9,138,16.64,173.0,102,14.71,262.2,92,11.8,9.2,4,2.48
4124,no,no,0,5,True.,No,103.5,105,17.6,174.1,103,14.8,248.2,95,11.17,11.7,2,3.16
4125,no,no,0,2,False.,No,206.3,113,35.07,223.5,97,19.0,234.3,119,10.54,8.1,6,2.19
4126,no,yes,24,3,False.,No,211.5,121,35.96,183.9,115,15.63,186.2,103,8.38,13.5,1,3.65
4127,no,no,0,3,False.,Yes,229.2,103,38.96,163.9,133,13.93,190.1,67,8.55,7.4,6,2.0
4128,no,no,0,1,True.,Yes,125.0,96,21.25,294.5,114,25.03,205.7,75,9.26,10.2,4,2.75
4129,no,yes,41,3,False.,No,141.3,127,24.02,152.0,96,12.92,218.8,114,9.85,8.1,3,2.19
4130,no,no,0,2,False.,No,119.0,94,20.23,144.3,110,12.27,199.7,65,8.99,8.8,5,2.38
4131,no,no,0,0,True.,No,260.6,81,44.3,246.1,116,20.92,243.3,117,10.95,12.8,9,3.46
4132,no,no,0,1,False.,Yes,149.2,128,25.36,112.8,101,9.59,156.3,111,7.03,12.2,4,3.29
4133,no,no,0,1,False.,Yes,163.7,109,27.83,207.3,88,17.62,266.2,101,11.98,10.4,2,2.81
4134,no,no,0,2,False.,Yes,223.0,109,37.91,218.7,97,18.59,138.6,126,6.24,11.6,8,3.13
4135,no,no,0,3,False.,No,200.2,115,34.03,268.8,109,22.85,185.4,102,8.34,12.8,2,3.46
4136,no,no,0,2,False.,Yes,248.6,59,42.26,199.1,126,16.92,112.5,117,5.06,6.5,3,1.76
4137,no,yes,26,2,False.,No,214.2,80,36.41,253.0,152,21.51,156.4,109,7.04,10.3,2,2.78
4138,no,no,0,2,False.,Yes,245.6,128,41.75,173.0,101,14.71,111.8,118,5.03,14.2,7,3.83
4139,no,no,0,0,False.,Yes,238.6,85,40.56,203.3,75,17.28,180.5,127,8.12,16.2,8,4.37
4140,yes,no,0,3,False.,No,86.1,97,14.64,227.9,101,19.37,225.8,102,10.16,9.1,3,2.46
4141,no,no,0,2,False.,Yes,161.6,94,27.47,187.5,110,15.94,220.8,71,9.94,10.3,7,2.78
4142,no,no,0,2,True.,Yes,257.9,80,43.84,220.7,82,18.76,225.4,70,10.14,16.8,3,4.54
4143,no,no,0,3,False.,No,209.2,127,35.56,165.3,93,14.05,196.8,98,8.86,10.6,8,2.86
4144,no,yes,19,1,False.,No,214.0,57,36.38,245.3,105,20.85,205.6,68,9.25,10.3,2,2.78
4145,no,yes,33,5,False.,No,247.4,106,42.06,167.1,110,14.2,207.6,113,9.34,6.8,1,1.84
4146,no,yes,21,0,False.,Yes,196.0,104,33.32,194.7,73,16.55,150.8,92,6.79,9.6,4,2.59
4147,no,yes,33,1,False.,No,129.8,112,22.07,225.3,96,19.15,262.5,104,11.81,8.6,3,2.32
4148,no,no,0,0,False.,Yes,239.1,96,40.65,180.1,110,15.31,259.2,112,11.66,14.0,2,3.78
4149,no,no,0,3,True.,No,133.2,80,22.64,144.2,98,12.26,261.0,102,11.75,12.0,3,3.24
4150,no,no,0,1,False.,Yes,135.7,34,23.07,243.0,99,20.66,209.3,115,9.42,12.2,8,3.29
4151,no,yes,31,1,False.,Yes,211.0,117,35.87,238.7,77,20.29,184.5,99,8.3,14.0,8,3.78
4152,no,no,0,3,False.,No,135.2,93,22.98,285.9,123,24.3,228.1,112,10.26,10.0,2,2.7
4153,no,yes,29,1,False.,No,158.2,132,26.89,250.6,47,21.3,219.3,86,9.87,15.1,4,4.08
4154,no,no,0,4,True.,No,140.8,126,23.94,212.5,115,18.06,141.7,79,6.38,6.4,5,1.73
4155,no,no,0,1,False.,Yes,160.2,103,27.23,159.8,116,13.58,255.7,87,11.51,12.9,3,3.48
4156,no,no,0,1,False.,Yes,153.7,86,26.13,160.3,78,13.63,176.6,140,7.95,9.6,8,2.59
4157,no,no,0,2,False.,Yes,237.6,86,40.39,157.0,105,13.35,163.6,103,7.36,14.2,2,3.83
4158,no,no,0,2,False.,No,182.1,92,30.96,180.4,91,15.33,206.4,128,9.29,7.2,2,1.94
4159,no,no,0,2,False.,No,198.7,108,33.78,146.7,86,12.47,216.8,95,9.76,9.5,3,2.57
4160,no,yes,47,1,False.,Yes,151.1,117,25.69,137.4,103,11.68,172.6,99,7.77,9.2,8,2.48
4161,no,yes,22,3,False.,Yes,219.0,126,37.23,311.9,126,26.51,197.0,112,8.87,9.0,8,2.43
4162,no,no,0,0,False.,Yes,195.2,84,33.18,229.5,116,19.51,185.3,147,8.34,11.9,3,3.21
4163,yes,yes,34,2,True.,Yes,209.9,79,35.68,226.1,88,19.22,101.8,103,4.58,11.4,2,3.08
4164,no,no,0,3,False.,Yes,81.7,133,13.89,242.5,117,20.61,203.8,112,9.17,12.3,6,3.32
4165,yes,yes,18,0,False.,Yes,130.7,86,22.22,186.1,98,15.82,204.8,103,9.22,11.9,6,3.21
4166,no,no,0,1,False.,Yes,265.9,112,45.2,132.9,94,11.3,185.2,106,8.33,14.6,7,3.94
4167,yes,no,0,2,False.,Yes,186.5,106,31.71,190.3,103,16.18,168.5,128,7.58,10.5,6,2.84
4168,no,no,0,4,True.,No,185.6,115,31.55,174.8,83,14.86,188.2,122,8.47,6.7,4,1.81
4169,no,no,0,1,False.,Yes,249.7,91,42.45,185.1,90,15.73,234.2,88,10.54,10.5,1,2.84
4170,no,no,0,2,False.,Yes,204.1,116,34.7,150.2,74,12.77,108.1,154,4.86,8.1,1,2.19
4171,no,yes,24,0,False.,No,135.8,108,23.09,251.4,62,21.37,181.5,91,8.17,6.4,4,1.73
4172,no,no,0,1,False.,No,83.2,93,14.14,199.5,64,16.96,242.6,112,10.92,10.7,4,2.89
4173,no,no,0,2,False.,No,211.4,105,35.94,249.9,77,21.24,199.6,129,8.98,9.3,2,2.51
4174,no,no,0,2,False.,No,185.8,102,31.59,251.6,88,21.39,202.8,86,9.13,13.3,6,3.59
4175,no,no,0,0,False.,No,123.6,113,21.01,229.4,85,19.5,242.9,97,10.93,10.3,4,2.78
4176,no,no,0,3,False.,Yes,202.5,91,34.43,142.5,134,12.11,219.6,102,9.88,10.1,4,2.73
4177,no,no,0,1,False.,No,169.4,127,28.8,157.2,111,13.36,172.4,103,7.76,10.7,2,2.89
4178,no,no,0,0,False.,Yes,135.2,76,22.98,161.0,98,13.69,129.3,105,5.82,9.0,6,2.43
4179,no,no,0,1,False.,Yes,125.1,103,21.27,209.6,103,17.82,186.2,78,8.38,11.8,1,3.19
4180,no,no,0,1,True.,No,287.1,83,48.81,218.4,124,18.56,151.5,42,6.82,11.0,4,2.97
4181,no,no,0,0,False.,Yes,199.7,107,33.95,205.8,86,17.49,198.8,125,8.95,8.3,5,2.24
4182,no,no,0,1,False.,Yes,247.6,114,42.09,172.3,110,14.65,264.4,107,11.9,7.1,3,1.92
4183,no,no,0,0,False.,No,158.5,93,26.95,294.7,69,25.05,146.2,116,6.58,16.6,3,4.48
4184,no,yes,39,3,False.,No,160.8,97,27.34,119.3,54,10.14,147.9,101,6.66,10.3,3,2.78
4185,no,yes,31,1,False.,No,118.5,92,20.15,257.9,76,21.92,186.2,96,8.38,9.0,6,2.43
4186,no,no,0,7,False.,Yes,181.0,107,30.77,188.4,114,16.01,175.8,41,7.91,9.9,4,2.67
4187,no,yes,40,1,False.,No,140.3,52,23.85,245.6,114,20.88,111.7,86,5.03,11.1,6,3.0
4188,yes,no,0,1,True.,Yes,160.6,101,27.3,202.0,125,17.17,221.7,100,9.98,8.8,2,2.38
4189,no,no,0,1,False.,No,111.9,105,19.02,197.7,121,16.8,302.8,108,13.63,10.1,5,2.73
4190,no,no,0,0,False.,No,120.5,107,20.49,176.3,124,14.99,258.0,121,11.61,10.5,5,2.84
4191,no,no,0,1,False.,No,156.3,117,26.57,115.7,53,9.83,316.4,121,14.24,6.8,4,1.84
4192,no,no,0,1,False.,No,242.4,89,41.21,161.4,89,13.72,142.4,95,6.41,5.4,2,1.46
4193,no,no,0,1,False.,Yes,178.4,81,30.33,182.7,119,15.53,251.4,109,11.31,10.8,2,2.92
4194,no,no,0,1,True.,Yes,258.7,94,43.98,190.3,132,16.18,247.2,73,11.12,11.4,2,3.08
